ID_x,Title,AddressLine1,Town,Postcode,CountryID,Country,Latitude,Longitude,AccessComments,RelatedURL,Distance,DistanceUnit,UUID,StateOrProvince,ContactTelephone1,AddressLine2,ContactTelephone2,ContactEmail,ID_y,ConnectionTypeID,ConnectionType,Reference,StatusTypeID,StatusType,LevelID,Level,Amps,Voltage,PowerKW,CurrentTypeID,CurrentType,Name,Quantity,Comments
103870,Camden Court Hotel,2 Camden Street Lower,Dublin,D02 KH42,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.333516,-6.264745,,,1.8350289434466764,1,BD23EA93-DD15-4A53-B8F9-73B28D668D5E,,+353 1 475 9666,,,,146191,30,"{'IsDiscontinued': False, 'IsObsolete': False, 'ID': 30, 'Title': 'Tesla (Model S/X)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,230.0,13.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Tesla (Model S/X),1.0,
66838,Herbert Street,Herbert Street,Dublin 2,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.335203,-6.246205,,,1.874330625617969,1,7DDCF451-7CBF-4424-B3BF-57BA9000A072,County Dublin,,,,,91880,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
127840,Court Apartments,Wilton Place,Dublin 2,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3344,-6.24871,,,1.8781023020242031,1,195F6E1B-41E7-4AED-8A0F-FA3F4E29089A,County Dublin,,,,,178467,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
26364,Greek Street,Dublin 1,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.354892,-6.287405,,,1.8851950256298873,1,3F001364-60FE-423B-8AD0-C44B187C6B79,,,,,,28386,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
66841,Mount Street Crescent,Mount Street Crescent,Dublin 2,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.336496,-6.242715,,,1.8853224468148455,1,19EA8B47-756A-43CD-9B87-81C56E8F3BE5,County Dublin,,,,,91883,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
15303,North Wall Quay,"North Wall Quay, Dublin 1",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.347085,-6.23198,,,1.904641301792621,1,1DA50ACD-84B9-4107-9922-C62E2BF66987,,,,,,91824,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
15290,Hollybank Road,"Hollybank Road, Drumcondra, Dublin 9",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.366828,-6.256153,,,1.912868074916897,1,CE0C44E3-B8D9-4659-9BF6-FF53506730A5,,,,,,91938,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
162426,Lidl East Wall,East Wall Road,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.35605,-6.233327,,,1.920792121443785,1,99DB6E95-B815-4736-BC5E-4CFB2548FF92,Dublin,,East Wall,,,233261,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
127830,29 Adelaide Road,Dublin 2,County Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.332326,-6.255804,,,1.9664633433845444,1,156A5A22-A446-4D5D-B3B5-1D5082E49ADD,,,,,,178457,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
15440,Gibson Hotel,"Gibson Hotel, The Point Village, Dublin 1",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.348643,-6.228583,,,2.109879848664703,1,115486DE-DF49-40E3-B6CF-B8091ABA60C0,County Dublin,,,,,91403,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",16.0,230.0,3.7,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
162427,Lidl Cabra,12-32 Old Cabra Road,Dublin,D07 AX94,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.35844946455143,-6.2894872293602475,,,2.1618960082354137,1,90E6DB1B-965E-46E6-832C-AB0EF50B1496,Dublin,,,,,233262,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
15309,St. John's Road West,"St. John's Road West, Dublin 8 (Heuston)",Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.346,-6.2927,,,2.191229002915765,1,7636418F-2A8E-4AA6-9B7B-DA258EC16108,,,,,,26609,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
66242,South Lotts Road,South Lotts Road,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3388261243017,-6.23287465826637,,http://www.esb.ie/ecars,2.1925665325209915,1,23306491-16E7-4ED4-8B66-69F4C57F1A70,County Dublin,,,,,91085,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
127806,Thorncastle Street,Ringsend,Dublin 4,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.342945,-6.228056,,,2.272867197870111,1,55B6876A-606C-4D76-B3F0-D9F2F911E981,County Dublin,,,,,178433,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
16223,Finglas Road,Finglas Road,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.369153856973355,-6.276249032270357,,,2.397435885592949,1,48EE323B-E840-46B2-A61C-0426D92A2BA8,,,,,,14237,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
190934,DCU St. Pats,E Block,Dublin,D09,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37226214371654,-6.256011261894059,,,2.513360503081209,1,3806654A-7C24-4C11-AC4A-DB0425036D80,,,,,,308969,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
190934,DCU St. Pats,E Block,Dublin,D09,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37226214371654,-6.256011261894059,,,2.513360503081209,1,3806654A-7C24-4C11-AC4A-DB0425036D80,,,,,,308970,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,22.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
162425,Lidl Drumcondra,Drumcondra Road Upper,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37222,-6.253234,,,2.5362776832438985,1,5FFC78ED-90B8-4598-BCD9-1A25C4DF4F78,Dublin,,Drumcondra,,,233260,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
127819,Irish Rail Heuston Train Station,St. Johns Road West,Dublin 8,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.347039,-6.299081,,,2.591836206137524,1,303E3BBA-25AE-4EF0-979B-5E400ECA1C60,County Dublin,,,,,178446,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,75,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 75, 'Title': 'Partly Operational (Mixed)'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
127819,Irish Rail Heuston Train Station,St. Johns Road West,Dublin 8,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.347039,-6.299081,,,2.591836206137524,1,303E3BBA-25AE-4EF0-979B-5E400ECA1C60,County Dublin,,,,,308876,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",Type 2 (Socket Only),4.0,TAXI ONLY
66289,Irish Rail Clontarf Dart Station,R105,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.362913,-6.227746,,,2.606693216975182,1,59ECCF50-5C8B-452C-8796-020320E669D0,County Dublin,,Marino,,,91167,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
190594,Wellington House,Wellington Road,Dublin,4,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.32830473620339,-6.24226148032858,,,2.6742131607494004,1,1E9F5B12-6CAD-4151-8505-2C1412C09103,,,,,,308325,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,13.8,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),2.0,
15225,Circle K Glasnevin,Finglas Road,Dublin,D11 WD9H,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37088914291479,-6.280600861892935,24 Hour Access,,2.703600069538461,1,7CD8BD1D-5DA6-4849-8AE2-B88E36EB4C61,,,Glasnevin,,,13287,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",C5DGF,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,480.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
15225,Circle K Glasnevin,Finglas Road,Dublin,D11 WD9H,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37088914291479,-6.280600861892935,24 Hour Access,,2.703600069538461,1,7CD8BD1D-5DA6-4849-8AE2-B88E36EB4C61,,,Glasnevin,,,178369,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",C5DGF,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
15225,Circle K Glasnevin,Finglas Road,Dublin,D11 WD9H,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37088914291479,-6.280600861892935,24 Hour Access,,2.703600069538461,1,7CD8BD1D-5DA6-4849-8AE2-B88E36EB4C61,,,Glasnevin,,,233661,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",C5DGF,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",62.0,,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
66740,Chelmsford Road,Chelmsford Road,Dublin 2,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.325515,-6.252422,,,2.7512315650943364,1,B9B3596E-B1CA-4F7A-9B61-3D27A04B3339,County Dublin,,,,,91787,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
190595,Orix Aviation,Draft Ct. of City Boundary (as in 1845),Dublin,D04,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.3315667797724,-6.231158885765467,,,2.803261430141645,1,FD64D755-C7CA-4BF7-AB7E-3EB249C0A36F,,,,,,308326,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),3.0,
210367,"Bons Secours, Glasnevin",River Gardens,,D09 VY63,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37489527393515,-6.266829605470434,,,2.823253269969294,1,57D6D1A1-ED53-4811-9070-FA016F28E27B,,,Glasnevin,,,349535,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,75.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
210367,"Bons Secours, Glasnevin",River Gardens,,D09 VY63,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.37489527393515,-6.266829605470434,,,2.823253269969294,1,57D6D1A1-ED53-4811-9070-FA016F28E27B,,,Glasnevin,,,349536,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,75.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
190596,Eirgrid,The Oval,,D04 FP65,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.33157091476025,-6.230476877392903,,,2.834381113756313,1,5A3B696F-2B67-4F2F-962F-77CFDBB368B6,,,,,,308327,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.4,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),2.0,
190597,Our Lady's Hospice,Mary Aikenhead Heritage Centre,Dublin,D6W,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.326629766731344,-6.280186748248639,,,2.8952260956924363,1,65E0D2DF-0F4D-4A59-A3D8-9E8261F8BC48,,,,,,308328,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.4,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),2.0,
